listing_id,district,latitude,longitude,area_m2,bedrooms,bathrooms,floor,has_parking,has_elevator,is_furnished,building_age_years,dist_to_station_km,posted_date,price_pen
LIM-04506,La Molina,-12.082254284735704,-76.9620570784836,86.3,3,2,11,False,False,False,24,4.826,2026-06-19,4350.0
LIM-04507,La Molina,-12.072155407719677,-76.93634347073146,73.4,4,4,6,False,True,True,11,7.792,2026-05-12,4550.0
LIM-04508,Miraflores,-12.129142653119288,-77.0411729178958,75.3,2,2,9,True,True,False,13,2.819,2026-03-31,5800.0
LIM-04509,San Miguel,-12.087274013490285,-77.09939005264313,110.5,3,3,8,False,False,False,4,7.89,2026-07-23,5200.0
LIM-04510,Surco (Santiago de Surco),-12.134806739122352,-77.00254619473421,110.7,3,2,5,True,False,True,16,1.434,2026-07-27,6750.0
LIM-04511,Jesús María,-12.074063826140694,-77.05500606792245,67.9,3,2,3,False,False,False,9,3.16,2026-07-29,3150.0
LIM-04512,San Borja,-12.11053031242589,-77.00285664301788,71.8,2,1,15,False,True,False,6,0.847,2026-03-11,4200.0
LIM-04513,Los Olivos,-11.980403580708048,-77.08726202339196,69.1,3,3,6,False,False,False,16,2.806,2026-05-16,1550.0
LIM-04514,Miraflores,-12.106716180921778,-77.03782416393992,142.2,4,3,9,True,True,True,23,2.883,2026-04-28,15000.0
LIM-04515,Miraflores,-12.125454046407603,-77.01716066902563,76.7,3,2,10,False,False,False,6,0.258,2026-02-18,5500.0
LIM-04516,Surco (Santiago de Surco),-12.117887062533448,-76.9954026832845,101.3,3,2,15,True,True,False,15,1.886,2026-03-20,6300.0
LIM-04517,La Molina,-12.086647079617551,-76.94369623390213,56.0,2,1,10,True,False,False,8,6.768,2026-08-04,3100.0
LIM-04518,Surco (Santiago de Surco),-12.12721885283023,-77.02178697756422,65.1,2,1,2,True,False,False,13,0.778,2026-04-14,3600.0
LIM-04519,San Miguel,-12.070707484284437,-77.08142659609771,76.9,3,2,6,False,False,False,3,5.323,2026-03-17,3100.0
LIM-04520,Barranco,-12.159291296884211,-77.02962623868196,59.7,1,1,9,True,True,False,3,1.405,2026-08-10,4100.0
LIM-04521,San Isidro,-12.09279356494137,-77.02321237734759,88.7,2,2,10,False,False,True,14,1.401,2026-04-04,6850.0
LIM-04522,La Molina,-12.063660004666396,-76.94334870234962,114.3,4,3,3,True,False,False,5,7.362,2026-05-06,8250.0
LIM-04523,San Miguel,-12.074380652962796,-77.09954464114854,94.5,3,2,3,False,False,False,16,7.309,2026-06-27,3900.0
LIM-04524,Chorrillos,-12.163884679125283,-77.03823347514661,45.1,1,1,2,True,False,True,11,2.318,2026-07-06,1900.0
LIM-04525,Pueblo Libre,-12.065280737864894,-77.03700184851087,52.7,2,2,15,True,False,False,4,1.435,2026-07-10,2800.0
LIM-04526,San Borja,-12.10461540409962,-76.98896103272342,87.2,3,2,8,True,False,False,10,2.42,2026-07-21,5850.0
LIM-04527,Pueblo Libre,-12.071362255387303,-77.05274310720374,61.0,1,1,7,False,False,False,9,2.772,2026-06-18,2100.0
LIM-04528,Lince,-12.078532213290545,-77.01147406753456,61.6,2,2,6,True,False,True,18,0.242,2026-04-30,3750.0
LIM-04529,Barranco,-12.140240609442293,-77.01871095585325,72.5,2,1,4,False,False,False,12,0.381,2026-06-09,4300.0
LIM-04530,San Borja,-12.124525968684612,-76.98237119938341,70.9,2,1,5,False,False,False,8,3.484,2026-05-01,4200.0
LIM-04531,San Miguel,-12.074432365330843,-77.09854290309296,82.9,2,2,4,True,False,False,15,7.208,2026-04-14,3100.0
LIM-04532,Surco (Santiago de Surco),-12.137208934568967,-76.986149057606,113.1,3,3,17,True,True,False,17,3.233,2026-06-11,4700.0
LIM-04533,Lince,-12.089798322123821,-77.04086116048909,69.4,1,1,6,False,False,True,4,3.246,2026-05-17,3200.0
LIM-04534,Magdalena del Mar,-12.079948427451656,-77.0817463055458,98.2,2,2,5,True,False,False,13,5.823,2026-06-11,4550.0
LIM-04535,San Borja,-12.117097754976767,-76.99743599309454,44.9,2,1,13,False,False,False,2,1.651,2026-07-17,3200.0
LIM-04536,Miraflores,-12.13783722872372,-77.04460878691951,62.2,3,2,8,False,False,False,4,3.173,2026-07-24,5100.0
LIM-04537,Lince,-12.07555140529537,-77.0293469093315,90.5,3,2,3,False,False,False,8,1.732,2026-07-21,6050.0
LIM-04538,Chorrillos,-12.191744726278646,-77.02184349851849,62.2,1,1,3,False,False,False,1,1.6,2026-02-20,2150.0
LIM-04539,Miraflores,-12.144235316935504,-77.05325072759345,54.5,2,2,15,True,True,False,23,4.069,2026-07-13,3950.0
LIM-04540,Surco (Santiago de Surco),-12.12410078772012,-77.00049194262911,91.2,2,1,5,False,True,False,17,1.566,2026-03-12,4300.0
LIM-04541,San Isidro,-12.09529533299325,-77.04084065643784,84.5,3,2,12,False,True,False,13,3.278,2026-05-22,6800.0
LIM-04542,San Isidro,-12.091527364471576,-77.02646596242194,71.6,2,1,10,False,False,False,3,1.779,2026-06-17,5800.0
LIM-04543,Comas,-11.948309130897355,-77.05857762457008,171.4,5,3,6,True,False,False,24,2.687,2026-07-08,3750.0
LIM-04544,San Borja,-12.124912873579309,-76.98123033159573,98.6,3,3,7,False,False,False,20,3.613,2026-03-11,5400.0
LIM-04545,Surco (Santiago de Surco),-12.149229446563412,-76.98875868485251,71.2,3,2,5,False,False,False,8,3.024,2026-07-14,3300.0
LIM-04546,Surco (Santiago de Surco),-12.138266266793176,-77.00164753284281,59.9,1,1,4,False,False,False,8,1.583,2026-04-09,2900.0
LIM-04547,Ate,-12.061668834295016,-76.91670031232572,104.7,3,1,7,False,False,False,17,10.164,2026-03-17,3050.0
LIM-04548,Barranco,-12.145715365115452,-77.02557657644294,52.0,2,2,6,False,False,True,8,1.15,2026-07-12,4550.0
LIM-04549,Pueblo Libre,-12.079149495256415,-77.05724432572664,149.4,4,3,7,False,True,True,2,3.753,2026-05-02,12450.0
LIM-04550,Surco (Santiago de Surco),-12.132779567431616,-76.99428213423045,108.9,3,2,13,False,True,False,26,2.332,2026-07-02,5250.0
LIM-04551,San Isidro,-12.095338222461283,-77.04424271560751,101.7,3,3,10,False,True,True,10,3.647,2026-05-11,11900.0
LIM-04552,Lince,-12.080458405346906,-77.03319679434725,73.6,3,2,8,False,False,False,12,2.15,2026-06-02,3100.0
LIM-04553,San Isidro,-12.091206209672533,-77.03116583201334,121.7,4,3,8,False,False,False,6,2.283,2026-04-11,11200.0
LIM-04554,Lince,-12.089226807089352,-77.04537705845962,31.6,1,1,5,False,True,False,16,3.678,2026-04-15,1250.0
LIM-04555,Barranco,-12.147192368800393,-77.01759589486026,47.6,2,1,15,True,True,False,13,0.461,2026-06-20,4600.0
LIM-04556,San Miguel,-12.07456790245896,-77.11174419715383,108.6,2,1,8,True,True,False,12,8.576,2026-05-08,4600.0
LIM-04557,San Miguel,-12.106546683709121,-77.0795331438823,126.1,3,1,5,True,False,False,8,7.253,2026-04-01,4800.0
LIM-04558,Pueblo Libre,-12.065841691049688,-77.05677383027074,50.5,1,1,6,False,False,False,8,2.691,2026-03-20,2150.0
LIM-04559,San Isidro,-12.095400693645358,-77.01714860357254,47.5,2,2,9,False,False,False,10,0.703,2026-06-01,3700.0
LIM-04560,Pueblo Libre,-12.066831413617077,-77.07649915727731,79.1,2,2,8,False,True,False,25,4.667,2026-08-02,4200.0
LIM-04561,Comas,-11.958442123145367,-77.0483985792542,111.0,4,3,2,False,False,False,25,2.19,2026-04-04,2500.0
LIM-04562,Barranco,-12.153189278101948,-77.01017063923719,73.4,2,2,11,False,False,True,5,0.723,2026-07-16,7650.0
LIM-04563,Surco (Santiago de Surco),-12.148098353478787,-76.9971867845665,93.2,2,2,15,False,True,True,42,2.124,2026-03-20,5000.0
LIM-04564,Surquillo,-12.105764783485444,-77.02201972023666,35.9,1,1,6,False,False,False,16,1.316,2026-04-17,1350.0
LIM-04565,Miraflores,-12.137961398504823,-77.04242175267788,66.5,1,1,5,True,False,True,17,2.939,2026-03-18,5500.0
LIM-04566,Lince,-12.096243857383069,-77.04944971637266,63.3,2,2,6,False,False,False,9,4.213,2026-04-04,2900.0
LIM-04567,San Miguel,-12.070988230460737,-77.10181481183368,65.4,1,1,13,False,True,False,11,7.428,2026-05-01,2800.0
LIM-04568,San Isidro,-12.104752494387327,-77.05176930770884,46.0,1,1,10,False,False,False,22,4.372,2026-07-04,3450.0
LIM-04569,San Borja,-12.119440687881468,-76.97945133019691,108.5,3,2,5,True,False,False,20,3.555,2026-02-17,5750.0
LIM-04570,Jesús María,-12.062719366845519,-77.06702462307923,105.5,3,2,6,True,True,True,6,3.543,2026-03-04,6450.0
LIM-04571,Surco (Santiago de Surco),-12.123627458920897,-76.99321325426273,73.7,2,1,13,False,True,False,9,2.333,2026-06-22,3600.0
LIM-04572,Los Olivos,-11.960235145689508,-77.06627153847738,82.9,2,1,3,False,False,False,6,1.369,2026-04-05,2250.0
LIM-04573,Miraflores,-12.110915483912716,-77.02511000921662,64.0,2,1,17,False,True,False,3,1.443,2026-05-14,3800.0
LIM-04574,Surco (Santiago de Surco),-12.137778951347256,-76.98965653667521,81.3,2,1,6,True,False,False,16,2.864,2026-07-11,3400.0
LIM-04575,Chorrillos,-12.177155115695639,-77.00674319619061,96.0,3,3,17,False,True,False,9,1.173,2026-04-25,3500.0
LIM-04576,Miraflores,-12.128876975342404,-77.03475106594924,88.5,2,2,7,False,False,False,19,2.145,2026-04-05,5750.0
LIM-04577,Surquillo,-12.112687249987408,-77.01644939225172,91.7,2,1,3,False,False,False,15,0.627,2026-02-26,4150.0
LIM-04578,San Isidro,-12.10353477992791,-77.04022273815559,119.1,4,4,3,False,True,False,6,3.276,2026-06-30,9900.0
LIM-04579,Magdalena del Mar,-12.100696794471123,-77.06006969290499,73.8,3,2,6,True,False,False,24,5.374,2026-04-05,2800.0
LIM-04580,San Isidro,-12.090001194792206,-77.0115016089183,211.1,5,3,9,True,True,True,7,0.619,2026-07-12,20350.0
LIM-04581,Lince,-12.070885529053829,-77.04762720512193,111.7,3,2,13,True,False,False,28,2.402,2026-07-10,4700.0
LIM-04582,Surquillo,-12.109920876948758,-77.04187321011125,52.7,1,1,9,True,True,False,9,3.172,2026-02-23,2500.0
LIM-04583,Chorrillos,-12.153168209617089,-77.01127042117177,85.4,2,1,10,True,False,True,7,0.609,2026-02-24,4350.0
LIM-04584,Comas,-11.951466186864392,-77.04915552538917,50.3,1,1,7,False,False,False,7,2.739,2026-07-28,1100.0
LIM-04585,Lince,-12.107155695670512,-77.00981627224101,68.6,2,1,6,True,False,False,16,0.295,2026-05-04,4350.0
LIM-04586,San Miguel,-12.068824465324926,-77.0839453157854,133.3,5,4,20,False,False,True,12,5.504,2026-06-21,5700.0
LIM-04587,San Borja,-12.117562002631761,-76.98185062849575,219.2,5,4,7,False,False,False,8,3.246,2026-05-29,11850.0
LIM-04588,San Martín de Porres,-12.002184306901306,-77.06067927120549,86.6,3,2,5,False,True,False,12,0.545,2026-06-10,2350.0
LIM-04589,Lince,-12.106337558121455,-77.01572266674043,75.7,2,2,16,False,False,False,31,0.671,2026-04-07,2600.0
LIM-04590,Los Olivos,-11.97969052296815,-77.06092607387804,106.8,2,1,8,False,True,False,17,0.871,2026-04-19,2950.0
LIM-04591,Barranco,-12.16742672899895,-77.03678651475532,131.9,4,2,9,False,False,False,4,2.234,2026-07-13,8400.0
LIM-04592,San Borja,-12.113511639161043,-76.99870034227006,65.7,2,2,10,False,False,True,8,1.361,2026-02-26,5600.0
LIM-04593,Pueblo Libre,-12.078334617926597,-77.0594995365713,175.4,5,3,4,True,False,False,17,3.839,2026-03-28,6850.0
LIM-04594,Miraflores,-12.120020475061422,-77.03059771559832,67.8,3,2,8,False,False,False,4,1.83,2026-05-31,6750.0
LIM-04595,Barranco,-12.134523324427738,-77.02185727149418,48.1,2,1,10,False,False,True,30,0.673,2026-06-04,3150.0
LIM-04596,Ate,-12.038277124821226,-76.89719326323574,83.2,3,3,2,False,False,False,23,11.814,2026-04-08,2550.0
LIM-04597,Magdalena del Mar,-12.114966035634525,-77.08478198020426,60.2,2,2,4,False,False,False,9,7.701,2026-03-13,3150.0
LIM-04598,Miraflores,-12.113803814772647,-77.0198113716456,85.8,3,2,4,False,False,True,22,0.784,2026-06-02,6100.0
LIM-04599,Surco (Santiago de Surco),-12.133658943630703,-76.99120270050146,56.0,2,1,7,False,False,False,45,2.663,2026-04-03,2250.0
LIM-04600,La Molina,-12.087973917184433,-76.95549038867085,115.1,4,3,8,False,True,False,13,5.482,2026-03-12,6300.0
LIM-04601,Jesús María,-12.073872394359247,-77.06191921797905,98.9,3,2,11,False,True,False,14,3.677,2026-07-12,4400.0
LIM-04602,San Martín de Porres,-11.996445370862967,-77.10101578088177,144.6,4,3,2,False,False,True,4,4.55,2026-03-13,5650.0
LIM-04603,Comas,-11.951302641492163,-77.05617307564061,118.1,3,2,3,True,False,False,6,2.426,2026-03-09,
LIM-04604,Lince,-12.087288210290296,-77.0340589377608,107.2,3,3,9,False,False,False,7,2.457,2026-04-10,3900.0
LIM-04605,Pueblo Libre,-12.059392730513299,-77.07300932915973,61.8,2,1,10,False,True,False,13,4.078,2026-03-03,2450.0
LIM-04606,Surco (Santiago de Surco),-12.143446869413106,-77.01751326149324,107.8,4,2,11,False,False,False,11,0.254,2026-06-14,5750.0
LIM-04607,Chorrillos,-12.1870586557141,-77.01290746917782,40.2,1,1,3,False,False,False,26,1.124,2026-03-20,1150.0
LIM-04608,Barranco,-12.150140488174486,-77.0234847275232,67.5,2,1,4,False,False,False,15,0.768,2026-07-13,4100.0
LIM-04609,Miraflores,-12.134666797481076,-77.0379643216622,84.9,3,2,10,False,True,True,16,2.422,2026-02-24,7150.0
LIM-04610,Ate,-12.067073397457452,-76.92756847909581,107.2,3,3,4,False,False,False,21,8.859,2026-06-02,3200.0
LIM-04611,Chorrillos,-12.178833606124897,-77.02096290196108,49.6,1,1,6,False,True,False,14,0.388,2026-06-09,1900.0
LIM-04612,Surco (Santiago de Surco),-12.117616537385233,-76.98936004217113,83.8,3,2,8,False,True,True,3,2.471,2026-05-07,3850.0
LIM-04613,Lince,-12.085563249150523,-77.03725979581306,62.8,2,2,8,False,False,False,45,2.71,2026-06-01,2050.0
LIM-04614,Magdalena del Mar,-12.09335707486662,-77.08996231592755,68.0,2,1,9,False,False,True,4,7.41,2026-06-09,3400.0
LIM-04615,Surco (Santiago de Surco),-12.160561780297813,-76.99569749946043,119.8,3,2,6,False,False,False,7,2.321,2026-08-05,6750.0
LIM-04616,Surco (Santiago de Surco),-12.129742494090708,-76.98245343039298,88.6,2,1,6,True,True,False,6,3.545,2026-06-21,5150.0
LIM-04617,Miraflores,-12.119979609664282,-77.02891678890506,77.4,2,1,7,False,True,False,1,1.661,2026-02-12,5050.0
LIM-04618,San Borja,-12.116278977936473,-76.99777891749247,76.9,2,2,11,True,True,False,26,1.574,2026-06-24,5050.0
LIM-04619,Magdalena del Mar,-12.093339394343172,-77.07960802748134,109.7,2,1,4,False,True,True,4,6.558,2026-03-09,6400.0
LIM-04620,San Borja,-12.106258540594105,-77.00927596572677,129.6,5,3,18,False,True,False,4,0.409,2026-04-11,10300.0
LIM-04621,Barranco,-12.162113855140296,-77.03247476899624,63.4,2,1,8,False,False,False,18,1.682,2026-04-24,3400.0
LIM-04622,Callao,-12.052617755278641,-77.13804224880103,211.6,5,4,4,True,True,True,20,10.54,2026-03-13,8200.0
LIM-04623,Lince,-12.070734374929675,-77.01912528996336,53.2,2,1,5,False,True,False,4,0.743,2026-02-24,2600.0
LIM-04624,Los Olivos,-11.971635297705681,-77.06595054988743,121.5,3,2,7,False,False,False,7,0.336,2026-05-11,3200.0
LIM-04625,Miraflores,-12.131511130429246,-77.02841015792896,55.3,2,1,10,False,False,False,17,1.407,2026-03-08,4150.0
LIM-04626,Jesús María,-12.075730960837621,-77.04545300679868,102.5,3,1,5,False,False,False,11,2.783,2026-04-04,4450.0
LIM-04627,Chorrillos,-12.164444641659227,-77.0140256472453,102.4,3,3,8,True,False,True,9,0.422,2026-06-29,5400.0
LIM-04628,Surco (Santiago de Surco),-12.149715826071567,-77.00381455548306,68.7,2,1,5,False,False,False,3,1.389,2026-07-04,2550.0
LIM-04629,Miraflores,-12.11415730089459,-77.03330314795151,71.9,2,1,14,True,True,False,16,2.157,2026-07-05,5200.0
LIM-04630,Surco (Santiago de Surco),-12.143136173502246,-77.0006905041286,172.7,5,4,3,False,True,False,26,1.637,2026-07-23,8050.0
LIM-04631,Surco (Santiago de Surco),-12.132095243023443,-76.96486291179751,73.2,1,1,13,True,True,False,34,5.475,2026-07-23,4050.0
LIM-04632,Magdalena del Mar,-12.102271975300546,-77.06345757550253,88.7,3,2,4,False,False,False,25,5.665,2026-06-18,3550.0
LIM-04633,Surco (Santiago de Surco),-12.141804203460978,-76.9929854125821,105.8,3,2,4,True,False,False,5,2.469,2026-02-27,5950.0
LIM-04634,Surco (Santiago de Surco),-12.11672286100518,-76.97860818869844,93.7,3,3,6,False,False,False,8,3.565,2026-07-13,4800.0
LIM-04635,Lince,-12.102009039086402,-77.0184237410659,39.1,1,1,5,False,False,False,9,1.087,2026-04-16,1800.0
LIM-04636,San Isidro,-12.091375605869453,-77.05326629169078,110.8,3,2,12,True,False,True,22,4.566,2026-07-23,9900.0
LIM-04637,Surco (Santiago de Surco),-12.114224107068944,-76.9976742393729,95.4,2,1,3,False,True,False,27,1.493,2026-04-19,3900.0
LIM-04638,Pueblo Libre,-12.065373736882327,-77.06329589276172,106.8,3,2,7,False,False,False,5,3.281,2026-04-29,4950.0
LIM-04639,Miraflores,-12.13707316422847,-77.02206166461221,80.8,3,2,8,True,False,False,26,0.776,2026-05-05,5900.0
LIM-04640,Barranco,-12.164778966106985,-77.02408791294351,71.5,2,2,9,False,False,False,7,0.83,2026-07-08,4500.0
LIM-04641,MIRAFLORES,-12.130119504519756,-77.03058237338105,84.5,3,1,6,False,False,False,12,1.672,2026-08-02,5400.0
LIM-04642,San Isidro,-12.095305105061762,-77.0422361859275,62.0,2,1,10,False,True,False,31,3.429,2026-04-21,4750.0
LIM-04643,Magdalena del Mar,-12.09278868767093,-77.06311277804897,128.4,3,3,5,False,True,False,4,5.36,2026-07-25,7100.0
LIM-04644,San Isidro,-12.112460358651598,-77.05402008531273,75.4,2,2,5,False,True,False,21,4.411,2026-04-22,4700.0
LIM-04645,Surco (Santiago de Surco),-12.145473089501364,-77.00012825725881,84.6,2,1,9,True,False,False,8,1.736,2026-02-18,4500.0
LIM-04646,Comas,-11.95273778984376,-77.08412411193275,143.7,4,3,2,False,True,True,15,3.157,2026-08-10,4750.0
LIM-04647,San Martín de Porres,-12.00106896169738,-77.09295567331779,97.4,3,2,5,False,True,False,9,3.693,2026-03-14,2400.0
LIM-04648,Barranco,-12.125583654512507,-77.01759387040353,64.9,2,1,6,True,False,False,3,0.304,2026-02-28,4900.0
LIM-04649,Surco (Santiago de Surco),-12.146198244787481,-76.99096614852047,108.5,3,2,7,True,True,True,14,2.729,2026-05-02,5950.0
LIM-04650,Magdalena del Mar,-12.10722349399763,-77.07945830030448,95.3,3,2,19,True,True,False,6,7.233,2026-07-24,4700.0
LIM-04651,Chorrillos,-12.188297683541725,-77.00461217824635,79.0,2,1,9,False,True,False,3,1.809,2026-05-01,2800.0
LIM-04652,Surquillo,-12.107073465145092,-77.00125148535241,87.3,2,1,13,False,True,False,2,1.058,2026-08-02,3950.0
LIM-04653,Miraflores,-12.121596099156262,-77.03023072802335,49.9,3,2,15,True,True,False,16,1.739,2026-05-06,3600.0
LIM-04654,Miraflores,-12.13185471857804,-77.02639480572327,81.6,2,1,9,False,True,True,1,1.185,2026-03-03,8800.0
LIM-04655,La Molina,-12.09115354700534,-76.95063053330668,142.1,3,2,11,False,True,False,14,6.014,2026-06-10,6550.0
LIM-04656,Chorrillos,-12.184198123611493,-77.01057734734259,100.1,3,2,4,False,True,False,5,1.02,2026-07-02,3950.0
LIM-04657,Los Olivos,-11.965349304625729,-77.0858287257603,43.0,1,1,2,False,False,False,16,2.605,2026-04-10,
LIM-04658,Miraflores,-12.088887480718444,-77.00784998228744,72.0,2,2,10,False,True,False,3,0.212,2026-05-10,6300.0
LIM-04659,Jesús María,-12.066989627131694,-77.03532017684726,54.2,2,1,3,False,False,False,5,1.495,2026-06-21,2850.0
LIM-04660,Miraflores,-12.122215862181289,-77.04378711624729,113.2,3,3,8,False,False,True,11,3.175,2026-04-30,9950.0
LIM-04661,Lince,-12.093079705849856,-77.042768221706,60.0,3,3,11,True,True,False,12,3.5,2026-06-24,2600.0
LIM-04662,San Martín de Porres,-12.015020800982619,-77.07554501483146,131.1,4,2,7,False,False,False,4,2.637,2026-07-26,4750.0
LIM-04663,Magdalena del Mar,-12.086695723223164,-77.0797590132442,52.8,1,1,6,False,False,True,16,6.081,2026-08-02,2950.0
LIM-04664,San Isidro,-12.089047749859605,-77.03016480541534,96.3,2,1,20,True,True,True,8,2.186,2026-07-13,8500.0
LIM-04665,Jesús María,-12.079193211960291,-77.0533127561642,80.2,2,2,8,False,False,False,13,3.513,2026-02-12,3700.0
LIM-04666,La Molina,-12.072239992204688,-76.92690225890256,266.4,5,4,10,True,True,False,19,8.789,2026-06-04,16700.0
LIM-04667,Surquillo,-12.114446716733378,-77.01740031608759,94.8,3,2,4,True,False,False,11,0.533,2026-06-20,3350.0
LIM-04668,Surco (Santiago de Surco),-12.125702871175259,-76.9659533384279,135.7,3,2,10,False,False,True,14,5.17,2026-05-20,6800.0
LIM-04669,Los Olivos,-11.965345635975604,-77.06426789643464,168.4,5,4,4,True,False,False,11,0.766,2026-04-29,6050.0
LIM-04670,Surco (Santiago de Surco),-12.13712563055853,-77.01119285205898,104.0,3,2,4,False,False,False,16,0.607,2026-04-19,6350.0
LIM-04671,Miraflores,-12.13255861533569,-77.00436204099832,72.6,2,2,12,False,True,True,0,1.242,2026-05-17,6050.0
LIM-04672,Surco (Santiago de Surco),-12.136746439108352,-76.98181585254156,88.7,3,2,7,True,False,False,11,3.697,2026-03-22,4650.0
LIM-04673,San Isidro,-12.087095391973262,-77.03213822849902,94.4,3,2,10,True,True,True,23,2.26,2026-03-16,10000.0
LIM-04674,Surco (Santiago de Surco),-12.141097621342793,-76.98724039852563,39.2,2,2,9,False,False,False,13,3.095,2026-05-10,2150.0
LIM-04675,Lince,-12.079823103252762,-77.04756856117541,68.1,3,3,3,True,False,False,5,3.29,2026-03-16,4200.0
LIM-04676,Miraflores,-12.134092830584288,-77.05105251332402,80.6,2,2,7,False,True,False,13,3.843,2026-07-12,6450.0
LIM-04677,Miraflores,-12.111739299966436,-77.02990099649001,71.4,2,1,11,True,True,False,16,1.872,2026-03-05,5600.0
LIM-04678,Miraflores,-12.11734470396212,-77.0128547559302,46.0,2,2,6,True,False,False,15,0.11,2026-04-14,4050.0
LIM-04679,San Isidro,-12.111625329106039,-77.03195149388077,81.0,3,2,7,False,False,False,6,2.086,2026-03-05,7850.0
LIM-04680,Los Olivos,-11.971588174282259,-77.0509899420311,53.9,2,1,7,False,False,False,10,1.297,2026-05-07,1400.0
LIM-04681,Callao,-12.045422709088179,-77.10224535060169,149.9,5,4,2,True,False,False,16,7.093,2026-06-30,5000.0
LIM-04682,San Isidro,-12.11230839048784,-77.03645269551858,78.3,2,2,16,True,True,True,10,2.535,2026-05-06,7300.0
LIM-04683,San Miguel,-12.0902514028635,-77.07859491694407,40.3,1,2,8,False,True,False,39,6.242,2026-04-16,1400.0
LIM-04684,San Miguel,-12.07823396345744,-77.07452885536973,73.0,2,1,8,False,False,False,17,5.062,2026-03-27,2700.0
LIM-04685,Comas,-11.917400031234813,-77.062962183653,126.5,4,3,2,False,False,True,11,6.082,2026-06-13,
LIM-04686,Surco (Santiago de Surco),-12.143070937008474,-76.99756530672654,100.5,3,2,12,False,False,False,10,1.975,2026-03-01,4700.0
LIM-04687,Surco (Santiago de Surco),-12.129056712004974,-76.99331459415201,70.9,2,2,8,False,False,False,5,2.365,2026-04-08,3600.0
LIM-04688,Magdalena del Mar,-12.092378375108783,-77.1046428939327,62.8,1,1,15,False,True,False,8,8.669,2026-06-08,2900.0
LIM-04689,Chorrillos,-12.181774238803186,-77.0147348171811,74.8,2,1,7,False,True,False,21,0.516,2026-05-14,2750.0
LIM-04690,Pueblo Libre,-12.071666399778582,-77.05445474420299,65.2,1,1,6,False,False,False,15,2.921,2026-04-13,2500.0
LIM-04691,Magdalena del Mar,-12.10087401594514,-77.07396586690301,52.1,1,1,3,False,False,False,19,6.776,2026-07-02,2250.0
LIM-04692,Barranco,-12.153693657481398,-77.01726390695566,68.5,2,1,10,False,True,False,7,0.289,2026-03-23,5000.0
LIM-04693,Pueblo Libre,-12.093535262833278,-77.0636217165072,48.9,2,1,10,False,True,False,17,5.46,2026-08-07,1800.0
LIM-04694,CHORRILLOS,-12.174993234818395,-77.04206426267946,111.1,3,3,8,False,False,False,10,2.691,2026-06-27,4250.0
LIM-04695,La Molina,-12.07601087792053,-76.92524886286915,155.0,5,4,4,True,True,False,4,8.887,2026-02-25,7250.0
LIM-04696,Lince,-12.084410890702644,-77.03771394616882,49.3,2,1,14,True,False,False,25,2.72,2026-04-29,2650.0
LIM-04697,La Molina,-12.07371390687013,-76.95261324153036,87.5,3,2,5,True,False,False,15,6.038,2026-06-18,6450.0
LIM-04698,magdalena del mar,-12.08853607064866,-77.05940420665857,68.1,2,2,11,False,False,True,17,4.745,2026-02-23,3550.0
LIM-04699,San Borja,-12.109014495675963,-76.98685559437847,89.1,3,3,5,True,True,False,2,2.583,2026-06-25,5800.0
LIM-04700,San Miguel,-12.084935106636083,-77.08952320972828,84.7,2,2,3,True,True,False,5,6.834,2026-03-28,4100.0
LIM-04701,Ate,-12.052235164584337,-76.9067675633228,106.7,3,2,2,True,False,False,5,11.528,2026-04-11,2400.0
LIM-04702,Magdalena del Mar,-12.113146125687244,-77.08955986002829,89.8,4,3,4,False,False,False,6,8.247,2026-08-05,5400.0
LIM-04703,Surco (Santiago de Surco),-12.13820494668118,-76.99597073248825,156.2,4,2,3,False,False,False,24,2.186,2026-05-03,7550.0
LIM-04704,La Molina,-12.08504801489723,-76.92966259068652,112.1,3,2,4,False,False,False,5,8.301,2026-05-27,5400.0
LIM-04705,Miraflores,-12.10051494682641,-77.03752570182955,49.4,2,2,3,False,False,True,14,2.963,2026-05-03,3200.0
LIM-04706,Surco (Santiago de Surco),-12.128660156120652,-77.00697999965993,56.8,2,2,3,False,False,True,14,0.912,2026-06-10,2300.0
LIM-04707,San Isidro,-12.107578247761657,-77.03575675256596,143.5,4,3,20,True,True,False,6,2.639,2026-03-18,13850.0
LIM-04708,La Molina,-12.104072419306226,-76.94397531586682,129.5,3,2,8,False,False,False,26,6.938,2026-03-04,4850.0
LIM-04709,Miraflores,-12.123578625046456,-77.02162913480191,80.1,3,2,9,True,False,True,10,0.779,2026-05-22,
LIM-04710,Surco (Santiago de Surco),-12.125258826638067,-77.01153782924688,109.7,3,2,8,True,False,False,22,0.358,2026-05-24,6000.0
LIM-04711,Surquillo,-12.117347396040332,-77.04809252124481,68.4,2,1,4,False,True,True,9,3.728,2026-06-10,2700.0
LIM-04712,Barranco,-12.142896189899933,-77.01034521687073,80.4,3,2,8,False,True,False,7,0.591,2026-07-22,4700.0
LIM-04713,Jesús María,-12.075773505391027,-77.06199578367847,71.0,1,1,5,False,False,False,2,3.824,2026-04-09,3250.0
LIM-04714,Los Olivos,-11.960295994783413,-77.07881988433418,123.3,4,3,6,True,False,False,12,2.173,2026-04-13,4100.0
LIM-04715,Jesús María,-12.09276709627247,-77.07519882578346,67.6,2,2,10,False,False,False,28,6.175,2026-03-28,2700.0
